window,seed,ticker,scenario,method,n_paths,median_variance_ratio_generator,median_variance_ratio_observed,ks_pass,ad_pass,w1,w1_standardized,abs_acf_mae25,abs_acf_mae60,raw_acf_mae25,kurtosis,kurtosis_abs_error,variance_ratio_generator,variance_ratio_observed,beta_abs_error,beta_effective_abs_error,r2_abs_error,clipped,tracker,var99_rate,var95_rate
holdout_2025,3456,DGX,market_and_assets,naive,250,1.2413418289661324,1.3062613555388944,0.984,0.972,0.5193568958030692,0.14366877986792145,0.06716007879286719,0.06199885549888276,0.06331913756670797,5.612076314423883,2.6682435973812226,1.2656256283816878,1.3673439278003419,0.0709218411059132,0.0709218411059132,0.06799311085084586,0.0,0.0,0.00922088353413655,0.038377510040160594
holdout_2025,3456,DGX,market_and_assets,hybrid,250,1.0027911887034255,1.0355160997473893,0.984,0.968,0.4125309165201122,0.11411769808619841,0.06780988708090506,0.06226053638072095,0.06311935026155349,5.6296859728941575,2.7616606378926534,1.0053210410809772,1.1018857082308302,0.061668063458543095,0.061668063458543095,0.0879671636322617,0.0,0.0,0.012819277108433766,0.046232931726907685
holdout_2025,3456,DHI,off,naive,250,1.3349268781488757,1.1764831418017372,0.992,0.984,0.851373732004442,0.1428443023718339,0.07515894227729139,0.06471231809607568,0.06656531188837718,4.627062123070636,3.4855093319452233,1.3507688490850442,1.1922594660457648,0.10663747573781666,0.10663747573781666,0.08804933122446805,0.0,0.0,0.003405622489959841,0.03689959839357441
holdout_2025,3456,DHI,off,hybrid,250,1.001049933711999,0.8826835432825226,0.968,0.932,0.8736839564930391,0.1465875332621384,0.07516476026977786,0.0646358294524198,0.06651113536964043,4.64955354068804,3.497298114935171,1.001691132962143,0.8938664419146216,0.08713399931448691,0.08713399931448691,0.10094375000476194,0.0,0.0,0.007502008032128519,0.064273092369478
holdout_2025,3456,DHI,market_only,naive,250,1.3175562821055635,1.1816546586998484,0.992,0.984,0.8419849808856238,0.1412690486926385,0.07611136762988344,0.06537353889595662,0.06739304528124691,4.750340802243969,3.455559173299854,1.3391975367809583,1.1837775668210146,0.10087018402387961,0.10087018402387961,0.09709097050616661,0.0,0.0,0.003453815261044182,0.03715662650602418
holdout_2025,3456,DHI,market_only,hybrid,250,0.9952400873763725,0.8792297098346606,0.968,0.948,0.8593622403444303,0.1441846219728753,0.0772634722303244,0.0659096836381273,0.06755387360788563,4.969429932510713,3.6678718031857382,0.9964404824217249,0.8895804653128352,0.0832230876449672,0.0824307320965487,0.10362890289854035,0.008,0.0,0.007582329317269074,0.06509236947791168
holdout_2025,3456,DHI,market_and_assets,naive,250,1.3284225603918132,1.1681046869517568,0.956,0.956,0.8848710755476429,0.14846451884066122,0.07967100780120186,0.06723740619600126,0.06753118037989855,4.96075650101825,3.949969127861996,1.3585018206639725,1.2098197438510678,0.09861043949755594,0.09861043949755594,0.09389635675581753,0.0,0.0,0.0037590361445783184,0.03709236947791173
holdout_2025,3456,DHI,market_and_assets,hybrid,250,1.0062499044943065,0.8716147723847423,0.952,0.916,0.9036616130192114,0.15161721326311983,0.0808094561431177,0.06785263604798648,0.06757530282308617,5.199329187740821,4.189564326352737,1.0075101151841233,0.9123326852435406,0.08117186442676672,0.0806500878248769,0.11034686040437654,0.012,0.0,0.0085140562248996,0.06480321285140564
holdout_2025,3456,DHR,off,naive,250,1.415699664994227,0.7247038540405134,0.996,0.996,0.6210319658273009,0.11874914275859845,0.0791029263491354,0.07375995611796463,0.06283691351036647,4.361568377580255,2.2770005359393948,1.440581615809533,0.7363224397340898,0.07514384364586006,0.07514384364586006,0.1192901429663099,0.0,0.0,0.01934136546184744,0.06522088353413663
holdout_2025,3456,DHR,off,hybrid,250,0.9986720617452729,0.493293712271347,0.78,0.516,1.0374340861503424,0.19837047878009156,0.0783672937309218,0.07354409808651276,0.06277617979557847,4.979763129713016,2.5935678074092157,0.9965995186034246,0.5175263189616989,0.05717591272719844,0.05667016429056469,0.12774616580445208,0.016,0.0,0.02808032128514059,0.09571084337349399
holdout_2025,3456,DHR,market_only,naive,250,1.3932879939821377,0.7179803494206289,1.0,0.992,0.6249419975891131,0.11949679013493836,0.07940080491479518,0.07390598847436425,0.06353718603881345,4.414000206510671,2.3620981125777925,1.4385024260708843,0.7354165930556661,0.06800733340943048,0.06800733340943048,0.12455911474186088,0.0,0.0,0.019132530120481984,0.0645943775100403
holdout_2025,3456,DHR,market_only,hybrid,250,0.995245232707668,0.5016984681751442,0.776,0.552,1.0253314644606235,0.19605630490520687,0.07973979541279165,0.07423849309654428,0.06332276067211291,5.191682849128043,3.0475951341956766,1.0000655642713994,0.5185281964433153,0.05456700475592577,0.05194759559550555,0.13046658002194972,0.016,0.0,0.028594377510040184,0.09360642570281119
holdout_2025,3456,DHR,market_and_assets,naive,250,1.3943467552817914,0.7172071451362358,0.976,0.956,0.6601258370137906,0.12622438388298468,0.0806156921084836,0.07522270077881361,0.062127292556727894,5.175707476489682,3.119468577046731,1.4333868026505625,0.7538990815262756,0.07451558396179875,0.07451558396179875,0.12755180066028196,0.0,0.0,0.020096385542168714,0.06549397590361454
holdout_2025,3456,DHR,market_and_assets,hybrid,250,1.002695727045321,0.4963443151216188,0.728,0.52,1.0452238333707153,0.199859976673317,0.08160315993646769,0.07582714121146449,0.06251834952180205,5.738944349245215,3.5206910346873057,1.0002973195044151,0.536364746277929,0.05969442735116537,0.057577914588030674,0.12959824150483026,0.028,0.0,0.028706827309236977,0.09492369477911643
holdout_2025,3456,DIS,off,naive,250,1.4023908305852992,1.1864344943628904,0.964,0.792,0.9009678633047099,0.19084544594359315,0.09924867801444395,0.07301044598558806,0.06536872070061071,6.329120956378764,6.7196240775825045,1.4378201423367987,1.2207057365829748,0.0831703779686649,0.0831703779686649,0.12355939766849278,0.0,0.0,0.015485943775100422,0.02910843373493984
holdout_2025,3456,DIS,off,hybrid,250,0.9948048806938483,0.8179385655431267,0.968,0.956,0.634961271761841,0.13449921135013485,0.09950188119497864,0.07351702298179344,0.06532973273738803,6.371160793619143,6.667424816033192,0.9936682422594023,0.8630214750379067,0.06544541319560357,0.06414592683354886,0.13577349254083484,0.032,0.0,0.01871485943775102,0.0411244979919679
holdout_2025,3456,DIS,market_only,naive,250,1.4122846966468767,1.1893272758270435,0.956,0.812,0.9043078000174897,0.19155292035787003,0.09744128455102467,0.07247105839438367,0.06559950042309318,6.506125232585792,6.898012776900802,1.4358845499342219,1.226633304718454,0.08222060377285999,0.08222060377285999,0.12287105685050198,0.0,0.0,0.015694779116465878,0.028979919678714924
holdout_2025,3456,DIS,market_only,hybrid,250,0.9982553667480054,0.8357223522821298,0.96,0.964,0.6280576996155588,0.1330368780544406,0.09802524115789432,0.0729052868580469,0.06562013218565721,6.582567099762831,7.470675222337394,1.0010416504001396,0.8713515990021401,0.06531647665011198,0.06325558244546656,0.1273365840092511,0.024,0.0,0.018666666666666675,0.04054618473895587
holdout_2025,3456,DIS,market_and_assets,naive,250,1.4041805119955608,1.1790430823936,0.928,0.852,0.9046351392491174,0.19162225823792026,0.09867977392913119,0.07397385798230678,0.0656320718920285,6.309389715563351,7.0562884648257445,1.4488208457832161,1.22194087928899,0.07989812613918006,0.07989812613918006,0.1255816626991035,0.0,0.0,0.016032128514056228,0.029060240963855493
holdout_2025,3456,DIS,market_and_assets,hybrid,250,1.0015700924138946,0.8150538362233857,0.956,0.964,0.6254378153281364,0.13248192708946416,0.09942218364093862,0.07439322525931738,0.06534889050387359,6.66268988605385,7.5065453832374045,1.0005789418001612,0.8659389267648189,0.06485612544363814,0.06167618209613911,0.140278807079393,0.032,0.0,0.018875502008032143,0.04094779116465867
holdout_2025,3456,DLR,off,naive,250,1.2631915566800993,1.220156999378533,0.996,0.984,0.5856748560615557,0.13458590480317448,0.08192346203855058,0.07215409038039337,0.07586588565734378,4.276504770682612,2.004515497946529,1.2767416124988964,1.2354651394334517,0.07414719887117377,0.07414719887117377,0.061927085527796535,0.0,0.0,0.01108433734939762,0.05460240963855437
holdout_2025,3456,DLR,off,hybrid,250,1.0013553473311605,0.9502505532394225,0.992,0.996,0.48530026575916285,0.11152019707254299,0.0820928809339311,0.0722736932147428,0.07603280118673302,4.251373170054866,2.0271567285849725,1.0045155676841653,0.9816828192075987,0.06398554432804192,0.06398554432804192,0.08367044821604754,0.0,0.0,0.015775100401606457,0.07037751004016067
holdout_2025,3456,DLR,market_only,naive,250,1.2443403831219388,1.1929816378056448,0.992,0.98,0.5877188707518631,0.13505561178082384,0.08121561152527237,0.07136674342610358,0.0755869299668997,4.313351239003731,2.152270474954117,1.2713176533990802,1.2304443369928106,0.08541248342231911,0.08541248342231911,0.07076092289321266,0.0,0.0,0.011132530120481965,0.05439357429718895
holdout_2025,3456,DLR,market_only,hybrid,250,1.0013829607372486,0.9423242265573755,0.988,0.988,0.48473325389916055,0.11138989985485855,0.08169636404389381,0.07161405646206163,0.07569449117028865,4.407549647340795,2.220663365278275,1.0014312326818429,0.9800415915107032,0.07429720783894445,0.0741630615812835,0.09393881137162977,0.004,0.0,0.01669076305220888,0.06963855421686747
holdout_2025,3456,DLR,market_and_assets,naive,250,1.239243366088103,1.2116298853537233,0.984,0.976,0.6293583294681085,0.14462420460812345,0.0834639369430718,0.07292698970409159,0.07585692219118742,4.446700662243949,2.250273711646723,1.2613181109294769,1.2714698497930106,0.08514779695634457,0.08514779695634457,0.07341028392306714,0.0,0.0,0.010987951807228944,0.05405622489959857
holdout_2025,3456,DLR,market_and_assets,hybrid,250,1.002073733708043,0.9713391184978206,0.988,0.988,0.5154570608964949,0.11845011649372982,0.08362072428123499,0.07297266810103564,0.07605237975762472,4.440211998576964,2.2444757449405772,0.9997904628125072,1.021081234981773,0.07444028598976839,0.07420858253013905,0.08877165180706728,0.004,0.0,0.016497991967871523,0.0692530120481928
holdout_2025,3456,DLTR,off,naive,250,1.1581137519898608,0.7031119861213291,0.924,0.416,1.3728241936561356,0.20033735482374596,0.08710412436326828,0.07212784879141117,0.0760988103650156,13.741352024689881,9.935890283335869,1.1718313598190797,0.7404093326446912,0.09891472218133941,0.09891472218133941,0.0542969389568251,0.0,0.0,0.01945381526104422,0.07362248995983939
holdout_2025,3456,DLTR,off,hybrid,250,1.0005636941110723,0.6147858770002539,0.672,0.192,1.5704455882051997,0.22917640619207863,0.08698824175726663,0.07217943648658716,0.07602557242622651,13.26872678930498,9.47534401148042,1.0028606342327788,0.6443305279010624,0.09054145480364002,0.09054145480364002,0.06907644204205411,0.0,0.0,0.02310040160642574,0.08761445783132521
holdout_2025,3456,DLTR,market_only,naive,250,1.149407055371288,0.7090166086424303,0.88,0.42,1.3908577880436996,0.20296901196838524,0.08764419474289908,0.07243952846792943,0.07607299161758638,13.987984354258206,10.122856651815466,1.1636385530876339,0.7377036573963026,0.09776301336208255,0.09776301336208255,0.04922418990268398,0.0,0.0,0.020353413654618492,0.07575903614457825
holdout_2025,3456,DLTR,market_only,hybrid,250,1.0014196485318996,0.6095779398882692,0.66,0.176,1.5858840635620701,0.231429355498916,0.08756828888109845,0.07243123017667445,0.0760450273064848,13.620625525365599,9.758151864993502,0.9982228697461865,0.6430732043228813,0.0899776398274273,0.0899776398274273,0.06367616313742486,0.0,0.0,0.023453815261044206,0.08973493975903608
holdout_2025,3456,DLTR,market_and_assets,naive,250,1.1428136746497195,0.7272736632490004,0.924,0.384,1.38929097413726,0.2027403655364767,0.08824106050899579,0.07326943803131823,0.07522570615827061,15.935443636055954,11.95731939150699,1.1538765818400776,0.7839222739510827,0.10756163574742934,0.10756163574742934,0.0517793182686938,0.0,0.0,0.01887550200803217,0.07545381526104414
holdout_2025,3456,DLTR,market_and_assets,hybrid,250,0.9977569041143355,0.6443560695179711,0.708,0.164,1.5660353503945053,0.22853281658954921,0.08821818202468955,0.07333901666434699,0.07526826287649063,15.400989685683879,11.426146437179751,0.9970277633374671,0.6891621080808545,0.09986707104154313,0.09986707104154313,0.06232880092618297,0.0,0.0,0.021333333333333378,0.08833734939759029
holdout_2025,3456,DOV,off,naive,250,1.5021262103918602,1.4695106140224485,0.904,0.668,0.954033178430775,0.21789681397566135,0.07803359816589223,0.06796747395535817,0.06590490589345512,7.995190924736237,5.732816102864767,1.540861464280435,1.5262407695154228,0.08660222960246285,0.08660222960246285,0.1433286509590409,0.0,0.0,0.00814457831325304,0.03190361445783134
holdout_2025,3456,DOV,off,hybrid,250,1.0072495776888233,0.9608254293944736,0.964,0.952,0.5763913366779743,0.1316451447442157,0.07702864661793096,0.06771300507462996,0.06610966643130155,8.122054079565084,4.943836207824169,1.0001753478176858,1.023212812156731,0.06530960829559926,0.06083700203708291,0.16094185864359606,0.072,0.0,0.01259437751004019,0.052722891566265216
holdout_2025,3456,DOV,market_only,naive,250,1.4726025480803873,1.4198216841280074,0.9,0.736,0.9363994873866458,0.2138693596019397,0.0774539578804952,0.06758145899203762,0.06701435831026292,8.261399777901872,5.947200726896544,1.5388568943893517,1.5265620857469782,0.07875210625532832,0.07875210625532832,0.14772487070629192,0.0,0.0,0.008289156626506046,0.03203212851405626
holdout_2025,3456,DOV,market_only,hybrid,250,1.000338788029029,0.9725899204340338,0.968,0.944,0.5692940866475447,0.1300241653017994,0.0778756812750736,0.06792013967852752,0.0671641890312863,8.650212731985052,5.770978961521785,1.0040444556176138,1.0293321003308522,0.06411732804644725,0.05642496403661403,0.15710268524616502,0.076,0.0,0.012465863453815298,0.052337349397590514
holdout_2025,3456,DOV,market_and_assets,naive,250,1.4608226915376084,1.4875101461561275,0.868,0.66,1.0037014530386261,0.22924082070142365,0.07936189880705576,0.06881982732297034,0.067422752316811,7.160879012147525,4.9221753696260775,1.5155357090148482,1.5819423228075873,0.0821978590843306,0.0821978590843306,0.1632159491832016,0.0,0.0,0.00793574297188757,0.030955823293172754
holdout_2025,3456,DOV,market_and_assets,hybrid,250,0.9930844635590261,0.9859634866106053,0.912,0.916,0.645823692660832,0.14750317725035267,0.07985620710097355,0.06910247932677778,0.06734237545225918,7.55715135572222,4.6696004643074875,0.9935405437713156,1.0879726890232593,0.06788634244504349,0.05955569459986362,0.17199980277158397,0.08,0.0,0.012128514056224926,0.05084337349397604
holdout_2025,3456,DPZ,off,naive,250,1.1491723862539223,1.3202393755164858,0.944,0.96,0.6401407475153665,0.15167972541140148,0.07708084086001175,0.0675959498467681,0.07617278247717041,8.701433024928034,6.9270492464274644,1.1622762857263067,1.414087791281369,0.0806376735742539,0.0806376735742539,0.04827721441644965,0.0,0.0,0.009204819277108457,0.03473092369477924
holdout_2025,3456,DPZ,off,hybrid,250,1.0023055206308056,1.1557060380177382,0.908,0.972,0.5935903313918792,0.1406497224584533,0.07715305656357445,0.06767313879756517,0.07611419387149876,8.464630822369676,6.69227728227217,1.004946031945663,1.2358785581675424,0.07446364217210534,0.07446364217210534,0.06013731248375803,0.0,0.0,0.01077911646586349,0.044064257028112556
holdout_2025,3456,DPZ,market_only,naive,250,1.1420041361589761,1.3300290034323032,0.924,0.952,0.6323212786705065,0.14982692211485307,0.07705535559867746,0.06716833313898835,0.07626485859381739,8.702357621522104,6.923477275788009,1.1502336522060794,1.3965495337338736,0.08933707767280015,0.08933707767280015,0.05062244925263459,0.0,0.0,0.009847389558232956,0.034730923694779196
holdout_2025,3456,DPZ,market_only,hybrid,250,1.002414523796129,1.1540398119393593,0.872,0.952,0.5906874863495066,0.13996190069324302,0.07720046764740125,0.06724287325563291,0.0762510214635814,8.517552724346656,6.734644797116144,0.9954104872178088,1.2219050071542394,0.08242383767480065,0.08242383767480065,0.06252358879311574,0.0,0.0,0.011180722891566302,0.044449799196787286
holdout_2025,3456,DPZ,market_and_assets,naive,250,1.1445241558816797,1.287642790419782,0.94,0.964,0.65215078803284,0.15452547402987463,0.07825348662575927,0.06779398460505706,0.07575379546473221,7.858737339339377,6.0747436146834835,1.1541183103778077,1.399372414379721,0.07696995645535443,0.07696995645535443,0.04523683973856752,0.0,0.0,0.009927710843373527,0.036755020080321374
holdout_2025,3456,DPZ,market_and_assets,hybrid,250,0.9998276464995243,1.1117682746117792,0.908,0.956,0.614245313142965,0.1455438679608951,0.07830543292574418,0.06785456377208003,0.07570463214781364,7.6575124456651205,5.873895447148153,0.9968897387555797,1.2241243840332232,0.07124027315213022,0.07124027315213022,0.05632345317189746,0.0,0.0,0.011357429718875548,0.046714859437751124
holdout_2025,3456,DRI,off,naive,250,1.3029916354431426,2.4646040164330834,0.604,0.328,1.3380943048850957,0.33329083407814913,0.0732849557066417,0.06379532485783378,0.07905007528645143,12.740428331773405,9.374390441515674,1.3451388740920711,2.645775473941752,0.10547486147344322,0.10547486147344322,0.09230288970331155,0.0,0.0,0.003935742971887563,0.024979919678714903
